importer,exporter,rank,total_import_usd
JABIL VIETNAM,"AQ COMPONENTS SUZHOU CO., LTD",70.0,195845969.6629191
JABIL VIETNAM,"AQ COMPONENTS SUZHOU CO., LTD.",70.0,195845969.6629191
JABIL VIETNAM,ASK,70.0,195845969.6629191
JABIL VIETNAM,AT MECHATRONICS HONG KONG LTD.,70.0,195845969.6629191
JABIL VIETNAM,AT&S ASIA PACIFIC LIMITED,70.0,195845969.6629191
JABIL VIETNAM,AUTOSPLICE ASIA PACIFIC LIMITED,70.0,195845969.6629191
JABIL VIETNAM,"BEIJING GEWELL ELECTRONICS CO., LTD",70.0,195845969.6629191
JABIL VIETNAM,"BEIJING GEWELL ELECTRONICS CO., LTD.",70.0,195845969.6629191
JABIL VIETNAM,BEIJINGTEC MAGNETICRECORDMAKING,70.0,195845969.6629191
JABIL VIETNAM,"BEISIT ELECTRIC TECH (HANGZHOU) CO., LTD",70.0,195845969.6629191
JABIL VIETNAM,"BEISIT ELECTRIC TECH (HANGZHOU) CO.,LTD",70.0,195845969.6629191
JABIL VIETNAM,"BETTER FASTENERS (SHANGHAI) CO.,LIMITED",70.0,195845969.6629191
JABIL VIETNAM,"BI-LINK (SHANGHAI) CO., LTD",70.0,195845969.6629191
JABIL VIETNAM,"BI-LINK (SHANGHAI) CO.,LTD",70.0,195845969.6629191
JABIL VIETNAM,"BI-LINK SHANGHAI CO., LTD.",70.0,195845969.6629191
JABIL VIETNAM,BIEL CRYSTAL (HK) MANUFACTORY LIMITED,70.0,195845969.6629191
JABIL VIETNAM,BIO HOPE LIMITED,70.0,195845969.6629191
JABIL VIETNAM,"BOE DIGITAL TECHNOLOGY CO., LTD.",70.0,195845969.6629191
JABIL VIETNAM,"BOE DIGITAL TECHNOLOGY CO.,LTD.",70.0,195845969.6629191
JABIL VIETNAM,"BOMIN ELECTRONICS CO., LTD",70.0,195845969.6629191
JABIL VIETNAM,"BOMIN ELECTRONICS CO.,LTD.",70.0,195845969.6629191
JABIL VIETNAM,"BOSSARD FASTENING SOLUTIONS (SHANGHAI) CO.,LTD",70.0,195845969.6629191
JABIL VIETNAM,BOYD THERMAL SYSTEMS HONG KONG LIMITED,70.0,195845969.6629191
JABIL VIETNAM,CALIX,70.0,195845969.6629191
JABIL VIETNAM,CAREER PRECISION TECHNOLOGY (HK) LIMITED,70.0,195845969.6629191
JABIL VIETNAM,"CCL DESIGN (ZHONGSHAN) CO., LTD",70.0,195845969.6629191
JABIL VIETNAM,"CELO (SUZHOU) PRECISION FASTENERS CO., LTD.",70.0,195845969.6629191
JABIL VIETNAM,"CELO (SUZHOU) PRECISION FASTENERS CO.,LTD.",70.0,195845969.6629191
JABIL VIETNAM,"CELO(SUZHOU) PRECISION FASTENERS CO., LTD.",70.0,195845969.6629191
JABIL VIETNAM,"CELO(SUZHOU) PRICISION FASTENERS CO., LTD",70.0,195845969.6629191
JABIL VIETNAM,"CENTURY RUBBER PRODUCTS CO., LIMITED",70.0,195845969.6629191
JABIL VIETNAM,"CHAMPION ASIA ELECTRONIC TECHNOLOGY CO., LIMITED",70.0,195845969.6629191
JABIL VIETNAM,CHAMPION BASE DEVELOPMENT LIMITED,70.0,195845969.6629191
JABIL VIETNAM,CHANGZHOU DRAGON STATE ELECTRIONIC,70.0,195845969.6629191
JABIL VIETNAM,"CHANGZHOU DRAGON STATE ELECTRONIC CO., LTD",70.0,195845969.6629191
JABIL VIETNAM,"CHANGZHOU DRAGON STATE ELECTRONICS CO., LTD",70.0,195845969.6629191
JABIL VIETNAM,"CHANGZHOU GALAXY CENTURY MICRO ELECTRONICS CO., LTD",70.0,195845969.6629191
JABIL VIETNAM,"CHANGZHOU GALAXY CENTURY MICRO ELECTRONICS CO., LTD.",70.0,195845969.6629191
JABIL VIETNAM,"CHANGZHOU GALAXY CENTURY MICROELECTRONICS CO., LTD.",70.0,195845969.6629191
JABIL VIETNAM,"CHANGZHOU HAISHUN ELECTRONIC CO., LTD",70.0,195845969.6629191
JABIL VIETNAM,"CHANGZHOU NUODE ELECTRICAL CO.,LTD",70.0,195845969.6629191
JABIL VIETNAM,"CHENGDU HOMIN TECHNOLOGY CO., LTD",70.0,195845969.6629191
JABIL VIETNAM,"CHENGDU XINDELI ELECTRONIC CO.,LTD",70.0,195845969.6629191
JABIL VIETNAM,CHEUNG WO PRINTING LIMITED,70.0,195845969.6629191
JABIL VIETNAM,"CHIA SING FASTENERS INDUSTRIAL SUZHOU CO., LTD",70.0,195845969.6629191
JABIL VIETNAM,"CHIAHBO INDUSTRIAL (HONG KONG) CO.,LIMITED.",70.0,195845969.6629191
JABIL VIETNAM,"CHIN-BAN ELECTRONICS (HONGKONG) CO., LIMITED",70.0,195845969.6629191
JABIL VIETNAM,CHINA PRECISE HARDWARE AND SPRING MANUFACTURING LIMITED,70.0,195845969.6629191
JABIL VIETNAM,CHING MING ALUMINIUM DIE CASTING MANUFACTORY LIMITED,70.0,195845969.6629191
JABIL VIETNAM,CHING MING ALUMINIUM DIE CASTING MFY LTD,70.0,195845969.6629191
JABIL VIETNAM,"CHONGQING BOE SMART ELECTRONIC SYSTEM CO.,LTD",70.0,195845969.6629191
JABIL VIETNAM,"CHONGQING BOE SMART ELECTRONICS SYSTEM CO.,LTD.",70.0,195845969.6629191
JABIL VIETNAM,"CHONGQING VDL ELECTRONICS CO., LTD",70.0,195845969.6629191
JABIL VIETNAM,"CIJU NEW MATERIAL TECHNOLOGY (JIANGSU) CO .,",70.0,195845969.6629191
JABIL VIETNAM,"CIJU NEW MATERIAL TECHNOLOGY (JIANGSU) CO., LTD",70.0,195845969.6629191
JABIL VIETNAM,"CIXI WANJIE ELECTRONIC CO., LTD",70.0,195845969.6629191
JABIL VIETNAM,"CIXI WANJIE ELECTRONIC CO.,LTD",70.0,195845969.6629191
JABIL VIETNAM,"CRITEK INDUSTRY TECHNOLOGY (HONG KONG) CO.,LIMITED",70.0,195845969.6629191
JABIL VIETNAM,DATAFIELD INDUSTRIES HK LTD,70.0,195845969.6629191
JABIL VIETNAM,"DEGSON TECHNOLOGY CO., LTD",70.0,195845969.6629191
JABIL VIETNAM,DEHUNG ENVIRONMENTAL TECHNOLOGY(HK)LTD,70.0,195845969.6629191
JABIL VIETNAM,"DINKLE INTERNATIONAL CO., LTD",70.0,195845969.6629191
JABIL VIETNAM,DKE (FUYONG) COMPANY LIMITED,70.0,195845969.6629191
JABIL VIETNAM,"DKE (HONG KONG) CO., LIMITED",70.0,195845969.6629191
JABIL VIETNAM,DONG GUAN FEI - TAI ELECTRONIC CO L,70.0,195845969.6629191
JABIL VIETNAM,DONG GUAN GREAT GOLD SCREWS CO LTD,70.0,195845969.6629191
JABIL VIETNAM,DONG GUAN GREAT GOLD SCREWS CO. LTD,70.0,195845969.6629191
JABIL VIETNAM,"DONG GUAN GREAT GOLD SCREWS CO.,LTD",70.0,195845969.6629191
JABIL VIETNAM,"DONGGUAN AILLEN ELECTRONIC TECHNOLOGY CO., LTD",70.0,195845969.6629191
JABIL VIETNAM,"DONGGUAN AILLEN ELECTRONIC TECHNOLOGY CO.,LTD",70.0,195845969.6629191
JABIL VIETNAM,"DONGGUAN AOHAI TECHNOLOGY CO., LTD.",70.0,195845969.6629191
JABIL VIETNAM,"DONGGUAN BAOSHENG ELECTRONICS CO., LTD.",70.0,195845969.6629191
JABIL VIETNAM,"DONGGUAN CANNING PRINTING CO., LTD",70.0,195845969.6629191
JABIL VIETNAM,"DONGGUAN CHIN-BAN ELECTRONIC TECHNOLOGY CO., LTD",70.0,195845969.6629191
JABIL VIETNAM,"DONGGUAN CHIN-BAN ELECTRONIC TECHNOLOGY CO.,LTD.",70.0,195845969.6629191
JABIL VIETNAM,"DONGGUAN CITY JIADA MAGNETOELECTRICITY PRODUCTS CO., LTD",70.0,195845969.6629191
JABIL VIETNAM,"DONGGUAN CITY XINCHENG SILICONE RUBBER ETECTRONIC CO., LTD",70.0,195845969.6629191
JABIL VIETNAM,"DONGGUAN CITY ZHENGHONG RUBBER AND PLASTIC CO., LTD",70.0,195845969.6629191
JABIL VIETNAM,"DONGGUAN CITY ZHENGHONG RUBBER AND PLASTIC CO., LTD.",70.0,195845969.6629191
JABIL VIETNAM,"DONGGUAN FUFA ELECTRONICS CO. , LTD.",70.0,195845969.6629191
JABIL VIETNAM,"DONGGUAN HELLEN ELECTRONIC TECHNOLOGY CO.,LTD",70.0,195845969.6629191
JABIL VIETNAM,"DONGGUAN HONGDING PHOTOELECTRIC TECHNOLOGY CO., LTD",70.0,195845969.6629191
JABIL VIETNAM,"DONGGUAN HONGDING PHOTOELECTRIC TECHNOLOGY CO., LTD.",70.0,195845969.6629191
JABIL VIETNAM,"DONGGUAN HONGLIAN ELECTRONICS CO.,LTD",70.0,195845969.6629191
JABIL VIETNAM,"DONGGUAN JINLONG ELECTRONICS CO.,LTD",70.0,195845969.6629191
JABIL VIETNAM,"DONGGUAN LANXIN INDUSTRIAL CO.,LTD.",70.0,195845969.6629191
JABIL VIETNAM,"DONGGUAN LEADING-NMT CO., LTD",70.0,195845969.6629191
JABIL VIETNAM,"DONGGUAN QUNFEI AUTOMATION EQUIPMENT CO.,LTD",70.0,195845969.6629191
JABIL VIETNAM,"DONGGUAN WASHINDY PLASTIC CO., LTD.",70.0,195845969.6629191
JABIL VIETNAM,"DONGGUAN YIJIE METAL PRODUCTS CO., LTD",70.0,195845969.6629191
JABIL VIETNAM,"DONGGUAN YUZHUO PRECISION PLASTIC PRODUCTS CO.,LTD",70.0,195845969.6629191
JABIL VIETNAM,"DONGGUAN ZIITEK ELECTRONICAL MATERIAL AND TECHNOLOGY,LTD.",70.0,195845969.6629191
JABIL VIETNAM,"DONGGUAN ZIITEK ELECTRONICAL MATERIAL AND TECHNOLOGY,LTD..",70.0,195845969.6629191
JABIL VIETNAM,"DONGUAN PLUSONE ELECTRONICS CO.,LTD",70.0,195845969.6629191
JABIL VIETNAM,DUOYA ELECTRONICS (ASIA) COMPANY LIMITED,70.0,195845969.6629191
JABIL VIETNAM,DYNACAST DONGGUAN LTD,70.0,195845969.6629191
JABIL VIETNAM,DYNACAST DONGGUAN LTD.,70.0,195845969.6629191
JABIL VIETNAM,EAST DEVELOPMENT INDUSTRIAL LIMITED,70.0,195845969.6629191
JABIL VIETNAM,EG-MEDACYS (HK) LIMITED,70.0,195845969.6629191
JABIL VIETNAM,"EJOT FASTENING SYSTEMS (TAICANG) CO., LTD",70.0,195845969.6629191
JABIL VIETNAM,"ELECTRIC CONNECTOR TECHNOLOGY CO., LTD.",70.0,195845969.6629191
JABIL VIETNAM,"ELEKTRA INDUSTRIAL CHINA CO., LTD.",70.0,195845969.6629191
JABIL VIETNAM,ELLSWORTH ADHESIVES ASIA LTD,70.0,195845969.6629191
JABIL VIETNAM,EXCELTEK ELECTRONICS (H.K.) LTD,70.0,195845969.6629191
JABIL VIETNAM,"EYANG TECHNOLOGY DEVELOPMENT CO., LTD",70.0,195845969.6629191
JABIL VIETNAM,FABRICATORS INTERNATIONAL LTD,70.0,195845969.6629191
JABIL VIETNAM,FABRICATORS INTERNATIONAL LTD.,70.0,195845969.6629191
JABIL VIETNAM,FANCY CREATION INDUSTRIAL (HK) LTD,70.0,195845969.6629191
JABIL VIETNAM,FANCY CREATION INDUSTRIAL (HK) LTD.,70.0,195845969.6629191
JABIL VIETNAM,"FANHAR ELECTRONICS (HK) CO., LIMITED",70.0,195845969.6629191
JABIL VIETNAM,FARAD TECHNOLOGY (HK) LIMITED,70.0,195845969.6629191
JABIL VIETNAM,"FASTPRINT HONGKONG CO., LIMITED",70.0,195845969.6629191
JABIL VIETNAM,FASTPRINT HONGKONG CO.LIMITED,70.0,195845969.6629191
JABIL VIETNAM,FAYIDA PAPER PRODUCTS COMPANY LIMITED,70.0,195845969.6629191
JABIL VIETNAM,FAYIU PAPER PRODUCTS COMPANY LIMITED,70.0,195845969.6629191
JABIL VIETNAM,FCI NANTONG LTD.,70.0,195845969.6629191
JABIL VIETNAM,"FENGHUA COMPONENT CO., LTD.",70.0,195845969.6629191
JABIL VIETNAM,FIBOCOM WIRELESS INC,70.0,195845969.6629191
JABIL VIETNAM,FINERN AUTOMATION GUANLIAN ST,70.0,195845969.6629191
JABIL VIETNAM,"FINETOOLING TECHNOLOGY (GUANGZHOU) CO.,LTD",70.0,195845969.6629191
JABIL VIETNAM,"FINETOOLING TECHNOLOGY (GUANGZHOU) CO.,LTD.",70.0,195845969.6629191
JABIL VIETNAM,FLEX SHENZHEN,70.0,195845969.6629191
JABIL VIETNAM,"FLEXTRONICS (SHANGHAI) CO., LTD",70.0,195845969.6629191
JABIL VIETNAM,"FORYOU INDUSTRIES CO,. LTD.",70.0,195845969.6629191
JABIL VIETNAM,FREEPORT,70.0,195845969.6629191
JABIL VIETNAM,"FTDEVICE TECHNOLOGY (SUZHOU)CO.,LTD",70.0,195845969.6629191
JABIL VIETNAM,"FU YU MOULDING AND TOOLING ( DONGGUAN ) CO.,LTD",70.0,195845969.6629191
JABIL VIETNAM,"FU YU MOULDING AND TOOLING (DONGGUAN) CO., LTD",70.0,195845969.6629191
JABIL VIETNAM,"FUJIAN JOFEE OPTOELECTRONICS TECHNOLOGY CO., LTD",70.0,195845969.6629191
JABIL VIETNAM,"FUJIAN JOFEE OPTOELECTRONICS TECHNOLOGY CO., LTD.",70.0,195845969.6629191
JABIL VIETNAM,"FUJIAN JOFEE OPTOELECTRONICS TECHNOLOGY CO.,LTD.",70.0,195845969.6629191
JABIL VIETNAM,"FUJIAN STRONG FLEX ELECTRONIC TECHNOLOGY CO.,LTD",70.0,195845969.6629191
JABIL VIETNAM,"FUNDRIVE TECHNOLOGY (HK) CO., LIMITED",70.0,195845969.6629191
JABIL VIETNAM,FUNDRIVE TECHNOLOGY HK CO LIMITED,70.0,195845969.6629191
JABIL VIETNAM,"FUYU MOULDING AND TOOLING (DONGGUAN) CO., LTD",70.0,195845969.6629191
JABIL VIETNAM,"FUYU MOULDING AND TOOLING (DONGGUAN) CO.,LTD",70.0,195845969.6629191
JABIL VIETNAM,"FUZHOU BEJARL ELECTRONIC TECHNOLOGY CO., LTD",70.0,195845969.6629191
JABIL VIETNAM,"FUZHOU RAGGIE ELECTRONIC TECHNOLOGY CO.,LTD",70.0,195845969.6629191
JABIL VIETNAM,"G-SHANK PRECISION MACHINERY (SUZHOU) CO.,LTD",70.0,195845969.6629191
JABIL VIETNAM,"GAN ZHOU SUN AND LYNN CIRCUITS CO .,LTD.",70.0,195845969.6629191
JABIL VIETNAM,"GAN ZHOU SUN AND LYNN CIRCUITS CO.,LTD.",70.0,195845969.6629191
JABIL VIETNAM,GOLDEN WAIYE DEVELOPMENT LIMITED,70.0,195845969.6629191
JABIL VIETNAM,"GOLDENCONN ELECTRONICS TECHNOLOGY CO.,LTD",70.0,195845969.6629191
JABIL VIETNAM,GREATCHINACOM HI-TECH CO LIMITED,70.0,195845969.6629191
JABIL VIETNAM,"GREEN POINT (SUZHOU) TECHNOLOGY CO., LTD.",70.0,195845969.6629191
JABIL VIETNAM,"GREEN POINT(SUZHOU) TECHNOLOGY CO., LTD.",70.0,195845969.6629191
JABIL VIETNAM,GREENCONN CORPORATION,70.0,195845969.6629191
JABIL VIETNAM,GROUP OF FLY AUTOMATION EQUIPMENT CO. LTD,70.0,195845969.6629191
JABIL VIETNAM,"GROUP OF FLY AUTOMATION EQUIPMENT CO.,LTD",70.0,195845969.6629191
JABIL VIETNAM,"GUANGDONG DAPU TELECOM TECHNOLOGY CO., LTD",70.0,195845969.6629191
JABIL VIETNAM,"GUANGDONG MAGWISE PRECISION TECHNOLOGY CO.,LTD",70.0,195845969.6629191
JABIL VIETNAM,"GUANGDONG MING LIDA TECHNOLOGY CO., LTD.",70.0,195845969.6629191
JABIL VIETNAM,GUANGDONG MINGLIDA TECHNOLOGY CO.,70.0,195845969.6629191
JABIL VIETNAM,"GUANGDONG MINGLIDA TECHNOLOGY CO., LTD.",70.0,195845969.6629191
JABIL VIETNAM,"GUANGDONG MINGLIDA TECHNOLOGY CO.,LTD.",70.0,195845969.6629191
JABIL VIETNAM,"GUANGJU ELECTRONICS HK CO., LTD",70.0,195845969.6629191
JABIL VIETNAM,"GUANGZHOU JIZHIRONG ELECTRONIC TECHNOLOGY CO., LTD",70.0,195845969.6629191
JABIL VIETNAM,"GULTECH WUXI ELECTRONICS CO (HK)., LIMITED",70.0,195845969.6629191
JABIL VIETNAM,HAILINK ELECTRONICS LIMITED,70.0,195845969.6629191
JABIL VIETNAM,HANNSTAR BOARD TECH (JIANG YIN) CORP.,70.0,195845969.6629191
JABIL VIETNAM,HAO XIN METAL AND HARDWARE PRODUCTS LIMITED,70.0,195845969.6629191
JABIL VIETNAM,"HENGDIAN GROUP DMEGC MAGNETICS CO., LTD.",70.0,195845969.6629191
JABIL VIETNAM,"HK ATK ELECTRONICS TRADE CO., LIMITED",70.0,195845969.6629191
JABIL VIETNAM,"HK DST PRECISION CO.,LIMITED",70.0,195845969.6629191
JABIL VIETNAM,HK JING QUAN HUA DEVELOPMENT LIMITED,70.0,195845969.6629191
JABIL VIETNAM,HK JINGQUANHUA DEVELOPMENT LTD,70.0,195845969.6629191
JABIL VIETNAM,"HK LICHEN ELECTRONIC CO., LIMITED",70.0,195845969.6629191
JABIL VIETNAM,"HK TRIMARAN INDUSTRIAL CO., LIMITED",70.0,195845969.6629191
JABIL VIETNAM,"HK TRIMARAN INDUSTRIAL CO., LTMITE",70.0,195845969.6629191
JABIL VIETNAM,HONFIELD (CHINA) LIMITED,70.0,195845969.6629191
JABIL VIETNAM,HONG KAI PRECISION INDUSTRIAL LIMITED,70.0,195845969.6629191
JABIL VIETNAM,HONG KONG FRONT POWDER METALLURGY FACTORY LIMITED,70.0,195845969.6629191
JABIL VIETNAM,HONG KONG FRONT POWDER METALLURGYFACTORY LIMITED,70.0,195845969.6629191
JABIL VIETNAM,"HONG KONG FUFA INDUSTRIAL CO., LTD",70.0,195845969.6629191
JABIL VIETNAM,"HONG KONG HIGHPOWER INTERNATIONAL CO., LIMITED.",70.0,195845969.6629191
JABIL VIETNAM,HONG KONG JIAYOU INTERNATIONAL TRADING COMPAN,70.0,195845969.6629191
JABIL VIETNAM,HONG KONG JIAYOU INTERNATIONAL TRADING COMPANY LIMITED,70.0,195845969.6629191
JABIL VIETNAM,HONG KONG RYOSAN LIMITED,70.0,195845969.6629191
JABIL VIETNAM,HONG KONG SUNRISE ENTERPRISES LIMITED,70.0,195845969.6629191
JABIL VIETNAM,HONG KONG YUTO PRINTING COMPANY LIMITED,70.0,195845969.6629191
JABIL VIETNAM,"HONGFA ELECTROACOUSTIC (HK) CO., LTD",70.0,195845969.6629191
JABIL VIETNAM,HONGFA ELECTROACOUSTIC (HONGKONG) COMPANY LIMITED,70.0,195845969.6629191
JABIL VIETNAM,HONGKONG FREEPORT ELECTRONICS CO LIMITED,70.0,195845969.6629191
JABIL VIETNAM,"HONGKONG FREEPORT ELECTRONICS CO., LIMITED",70.0,195845969.6629191
JABIL VIETNAM,"HONGKONG G.WISDOM INDUSTRIAL CO.,LTD",70.0,195845969.6629191
JABIL VIETNAM,HONGKONG JIA YOU TRADING COMPANY,70.0,195845969.6629191
JABIL VIETNAM,HONGKONG JIAYOU INTERNATIONAL TRADING COMPANY LIMITED,70.0,195845969.6629191
JABIL VIETNAM,HONGKONG KUIXIN INTERNATIONAL TRADING LIMITED,70.0,195845969.6629191
JABIL VIETNAM,"HONGKONG MUP TECHNOLOGY CO., LIMITED",70.0,195845969.6629191
JABIL VIETNAM,"HONGKONG MUP TECHNOLOGY CO.,LIMITED",70.0,195845969.6629191
JABIL VIETNAM,"HONGKONG RIENDS TRADE CO., LIMITED",70.0,195845969.6629191
JABIL VIETNAM,"HONGKONG RIENDS TRADE CO.,LIMITED",70.0,195845969.6629191
JABIL VIETNAM,"HONGKONG SELITTEL ELECTRONIC CO., LIMITED",70.0,195845969.6629191
JABIL VIETNAM,"HONGKONG WEIJIAN CIRCUIT TECHNOLOGY CO., LIMITED",70.0,195845969.6629191
JABIL VIETNAM,"HONGLI ZHIHUI GROUP CO., LTD.GUANGZHOU BRANCH",70.0,195845969.6629191
JABIL VIETNAM,"HONGLI ZHIHUI GROUP CO.,LTD. GUANGZHOU BRANCH",70.0,195845969.6629191
JABIL VIETNAM,HONGRITA PLASTICS LTD,70.0,195845969.6629191
JABIL VIETNAM,HONGRITA PLASTICS LTD.,70.0,195845969.6629191
JABIL VIETNAM,HOSONIC INTERNATIONAL LIMITED,70.0,195845969.6629191
JABIL VIETNAM,"HOSONIC TECHNOLOGY (GROUP) CO., LTD.",70.0,195845969.6629191
JABIL VIETNAM,"HOSONIC TECHNOLOGY (GROUP) CO.,LTD.",70.0,195845969.6629191
JABIL VIETNAM,"HUIYUAN OPTO-ELECTRONIC CO., LTD",70.0,195845969.6629191
JABIL VIETNAM,"HUIZHOU CHUANGHUA INDUSTRIAL CO., LTD.",70.0,195845969.6629191
JABIL VIETNAM,"HUIZHOU WELGAO ELECTRONICS CO.,LTD",70.0,195845969.6629191
JABIL VIETNAM,"HUNAN AIHUA GROUP CO., LTD",70.0,195845969.6629191
JABIL VIETNAM,"HUNAN EBELNO TECHNOLOGY CO.,LTD",70.0,195845969.6629191
JABIL VIETNAM,"IBE ELECTRONICS CO.,LTD",70.0,195845969.6629191
JABIL VIETNAM,"IKP ELECTRONICS CO., LTD.",70.0,195845969.6629191
JABIL VIETNAM,INFINEON TECHNOLOGIES ASIA PACIFIC PTE LTD,70.0,195845969.6629191
JABIL VIETNAM,INFORE MATERIAL-TECH CORP,70.0,195845969.6629191
JABIL VIETNAM,INFORE MATERIAL-TECH CORP.,70.0,195845969.6629191
JABIL VIETNAM,"INGENICO ELECTRONIC EQUIPMENTS (BEIJING) CO., LTD",70.0,195845969.6629191
JABIL VIETNAM,"INGENICO ELECTRONIC EQUIPMENTS (BEIJING) CO., LTD.",70.0,195845969.6629191
JABIL VIETNAM,INGENICO ELECTRONICEQUIPMENTS(BEIJING)COLTD,70.0,195845969.6629191
JABIL VIETNAM,INTERPLEX (SUZHOU)PRECISION ENGINEERING LTD.,70.0,195845969.6629191
JABIL VIETNAM,JABIL CIRCUIT,70.0,195845969.6629191
JABIL VIETNAM,"JABIL CIRCUIT (GUANG ZHOU) CO., LTD",70.0,195845969.6629191
JABIL VIETNAM,"JABIL CIRCUIT (GUANGZHOU) CO., LTD",70.0,195845969.6629191
JABIL VIETNAM,JABIL CIRCUIT (GUANGZHOU) LIMI,70.0,195845969.6629191
JABIL VIETNAM,JABIL CIRCUIT (GUANGZHOU) LTD,70.0,195845969.6629191
JABIL VIETNAM,JABIL CIRCUIT (GUANGZHOU) LTD.,70.0,195845969.6629191
JABIL VIETNAM,JABIL CIRCUIT (SHANGHAI) LTD,70.0,195845969.6629191
JABIL VIETNAM,"JABIL CIRCUIT (WUXI) CO., LTD",70.0,195845969.6629191
JABIL VIETNAM,JABIL CIRCUIT GUANGZHOU LTD,70.0,195845969.6629191
JABIL VIETNAM,"JABIL CIRCUIT WUXI CO., LTD",70.0,195845969.6629191
JABIL VIETNAM,JABIL CIRCUIT(GUANGHOU) INC.,70.0,195845969.6629191
JABIL VIETNAM,JABIL CIRCUIT(GUANGZHOU)LTD,70.0,195845969.6629191
JABIL VIETNAM,JABIL SHANGHAI,70.0,195845969.6629191
JABIL VIETNAM,"JABIL TECHNOLOGY (WUXI) CO., LTD.",70.0,195845969.6629191
JABIL VIETNAM,"JHX INDUSTRIAL (HK) CO., LIMITED",70.0,195845969.6629191
JABIL VIETNAM,"JIAN SHENG PRINTING CO., LTD",70.0,195845969.6629191
JABIL VIETNAM,"JIAN SHENG PRINTING CO.,LTD.",70.0,195845969.6629191
JABIL VIETNAM,JIANGHAI AMERICA INC,70.0,195845969.6629191
JABIL VIETNAM,JIANGHAI AMERICA INC  （ltd.),70.0,195845969.6629191
JABIL VIETNAM,JIANGHAI AMERICA INC .INC,70.0,195845969.6629191
JABIL VIETNAM,JIANGHAI AMERICA INCFactor y,70.0,195845969.6629191
JABIL VIETNAM,JIANGHAI AMERICA INCfactry .,70.0,195845969.6629191
JABIL VIETNAM,"JIANGSU LINYANG ENERGY CO. , LTD",70.0,195845969.6629191
JABIL VIETNAM,"JIANGXI KINGSHINE ELECTRONIC TECHNOLOGY CO., LTD",70.0,195845969.6629191
JABIL VIETNAM,JIANGXI XINGTAI TECHNOLOGY INC.,70.0,195845969.6629191
JABIL VIETNAM,"JIANGYIN SINBON ELECTRONICS CO., LTD",70.0,195845969.6629191
JABIL VIETNAM,"JIANGYIN SPARK ELECTRONIC TECHNOLOGY CO.,LTD",70.0,195845969.6629191
JABIL VIETNAM,"JIANSHENG PRINTING CO., LTD",70.0,195845969.6629191
JABIL VIETNAM,"JIH VEI ELECTRONICS (KUNSHAN) CO., LTD",70.0,195845969.6629191
JABIL VIETNAM,JITE (HONG KONG) LIMITED,70.0,195845969.6629191
JABIL VIETNAM,"JUSTWIN TECHNOLOGY ELECTRONICS CO., LTD.",70.0,195845969.6629191
JABIL VIETNAM,KE YU DIAN YUAN (HONGKONG) INTERNATIONAL LIMITED,70.0,195845969.6629191
JABIL VIETNAM,KIN YIP (HUIZHOU) P.C.BOARD CO. LTD,70.0,195845969.6629191
JABIL VIETNAM,"KIN YIP (HUIZHOU) P.C.BOARD CO., LTD",70.0,195845969.6629191
JABIL VIETNAM,KING BROTHER TECHNOLOGY LIMITED,70.0,195845969.6629191
JABIL VIETNAM,KING-GOOD JIANGXI INTELLIGENT MANUFACTURING C,70.0,195845969.6629191
JABIL VIETNAM,"KING-GOOD JIANGXI INTELLIGENT MANUFACTURING CO., LTD",70.0,195845969.6629191
JABIL VIETNAM,"KING-GOOD JIANGXI INTELLIGENT MANUFACTURING CO., LTD.",70.0,195845969.6629191
JABIL VIETNAM,KINGDOM FINE METAL LTD.,70.0,195845969.6629191
JABIL VIETNAM,"KINGTEK INDUSTRIAL CO., LIMITED",70.0,195845969.6629191
JABIL VIETNAM,KINWONG ELECTRONIC (HONGKONG) LIMITED,70.0,195845969.6629191
JABIL VIETNAM,KUNSHAN GLANTPLUS OPTRONICS DISPLAY TECH CO.L,70.0,195845969.6629191
JABIL VIETNAM,"KUNSHAN YAOHAI ELECTRICAL EQUIPMENT CO., LTD",70.0,195845969.6629191
JABIL VIETNAM,KUNWAY INDUSTRIAL LIMITED,70.0,195845969.6629191
JABIL VIETNAM,KWONG FAI INTERNATIONAL ENTERPRISES LIMITED,70.0,195845969.6629191
JABIL VIETNAM,KWONG FAI RUBBER PLASTIC & METAL PRODUCT CO.,70.0,195845969.6629191
JABIL VIETNAM,"LANDWIN ELECTRONIC (SHENZHEN) CO., LTD.",70.0,195845969.6629191
JABIL VIETNAM,"LEWAYTON HARDWARE MANUFACTURING CO., LTD",70.0,195845969.6629191
JABIL VIETNAM,LI FUNG KAY YIP MANUFACTORY LTD.,70.0,195845969.6629191
JABIL VIETNAM,LICHEN ELECTONIC MATERIALS,70.0,195845969.6629191
JABIL VIETNAM,"LINK-PP INT'L TECHNOLOGY CO., LIMITED",70.0,195845969.6629191
JABIL VIETNAM,"LONGYAN RAGGIE ELECTRONIC CO., LTD",70.0,195845969.6629191
JABIL VIETNAM,LU HAOQIANGfactoyr  ..,70.0,195845969.6629191
JABIL VIETNAM,LUXSHARE PRECISION LIMITED,70.0,195845969.6629191
JABIL VIETNAM,"LUZHOU IMAGING TECHNOLOGY CO.,LTD.",70.0,195845969.6629191
JABIL VIETNAM,MEADVILLE TECHNOLOGIES COMPANY LIMITED,70.0,195845969.6629191
JABIL VIETNAM,METALIS H.K. LIMITED,70.0,195845969.6629191
JABIL VIETNAM,METALIS HK LTD.,70.0,195845969.6629191
